model,make,Variant,price,displacement,Fuel_System,Fuel_Tank_Capacity,fuel_type,Height,Length,Width,body_type,Doors,City_Mileage,Highway_Mileage,ARAI_Certified_Mileage,Kerb_Weight,Gears,Ground_Clearance,front_brakes,rear_brakes,front_suspension,rear_suspension,Rear_Tyre_&_Rim,power_steering,Power_Windows,Power_Seats,keyless_entry,power,Seating_Capacity,no,type,wheels_size,Boot_Space,Fuel_Gauge,Handbrake,Link,image_link
nexon,tata,Xz Plus (O),1040000,1198 cc,Injection,44,petrol,1607 mm,3994 mm,1811 mm,suv,5,no,no,17.6 km/litre,no,no,209 mm,ventilated disc,drum,independent mcpherson,twist beam with coil spring and shock absorber,215 / 60 R16,electric power,all windows,no,smart key,110ps@5000rpm,5,no,manual,215 / 60 r16,350 litres,analog,no,https://cars.tatamotors.com/suv/nexon,https://stimg.cardekho.com/images/carexteriorimages/630x420/Tata/Nexon/7384/1614326304397/front-left-side-47.jpg
nexon,tata,Xz Plus (O) Dual Tone,1060000,1198 cc,Injection,44,petrol,1607 mm,3994 mm,1811 mm,suv,5,no,no,17.6 km/litre,no,no,209 mm,ventilated disc,drum,independent mcpherson,twist beam with coil spring and shock absorber,215 / 60 R16,electric power,all windows,no,smart key,110ps@5000rpm,5,no,automatic,215 / 60 r16,350 litres,analog,no,https://cars.tatamotors.com/suv/nexon,https://stimg.cardekho.com/images/carexteriorimages/630x420/Tata/Nexon/7384/1614326304397/front-left-side-47.jpg
nexon,tata,Xma,830000,1198 cc,Injection,44,petrol,1607 mm,3994 mm,1811 mm,suv,5,no,no,17.6 km/litre,no,no,209 mm,ventilated disc,drum,independent mcpherson,twist beam with coil spring and shock absorber,195/60 R16,electric power,all windows,no,smart key,110ps@5000rpm,5,no,automatic,195/60 r16,350 litres,analog,no,https://cars.tatamotors.com/suv/nexon,https://stimg.cardekho.com/images/carexteriorimages/630x420/Tata/Nexon/7384/1614326304397/front-left-side-47.jpg
nexon,tata,Xza Plus,1010000,1198 cc,Injection,44,petrol,1607 mm,3994 mm,1811 mm,suv,5,no,no,17.6 km/litre,no,no,209 mm,ventilated disc,drum,independent mcpherson,twist beam with coil spring and shock absorber,215 / 60 R16,electric power,all windows,no,smart key,110ps@5000rpm,5,no,automatic,215 / 60 r16,350 litres,analog,no,https://cars.tatamotors.com/suv/nexon,https://stimg.cardekho.com/images/carexteriorimages/630x420/Tata/Nexon/7384/1614326304397/front-left-side-47.jpg
nexon,tata,Xza Plus Dual Tone,1030000,1198 cc,Injection,44,petrol,1607 mm,3994 mm,1811 mm,suv,5,no,no,17.6 km/litre,no,no,209 mm,ventilated disc,drum,independent mcpherson,twist beam with coil spring and shock absorber,215 / 60 R16,electric power,all windows,no,smart key,110ps@5000rpm,5,no,automatic,215 / 60 r16,350 litres,analog,no,https://cars.tatamotors.com/suv/nexon,https://stimg.cardekho.com/images/carexteriorimages/630x420/Tata/Nexon/7384/1614326304397/front-left-side-47.jpg
nexon,tata,Xza Plus (O),1100000,1198 cc,Injection,44,petrol,1607 mm,3994 mm,1811 mm,suv,5,no,no,17.6 km/litre,no,no,209 mm,ventilated disc,drum,independent mcpherson,twist beam with coil spring and shock absorber,215 / 60 R16,electric power,all windows,no,smart key,110ps@5000rpm,5,no,automatic,215 / 60 r16,350 litres,analog,no,https://cars.tatamotors.com/suv/nexon,https://stimg.cardekho.com/images/carexteriorimages/630x420/Tata/Nexon/7384/1614326304397/front-left-side-47.jpg
nexon,tata,Xza Plus (O) Dual Tone,1120000,1198 cc,Injection,44,petrol,1607 mm,3994 mm,1811 mm,suv,5,no,no,17.6 km/litre,no,no,209 mm,ventilated disc,drum,independent mcpherson,twist beam with coil spring and shock absorber,215 / 60 R16,electric power,all windows,no,smart key,110ps@5000rpm,5,no,automatic,215 / 60 r16,350 litres,analog,no,https://cars.tatamotors.com/suv/nexon,https://stimg.cardekho.com/images/carexteriorimages/630x420/Tata/Nexon/7384/1614326304397/front-left-side-47.jpg
nexon,tata,Xe Diesel,845000,1497 cc,Injection,44,diesel,1607 mm,3994 mm,1811 mm,suv,5,no,no,23.97 km/litre,no,no,209 mm,ventilated disc,drum,independent mcpherson,twist beam with coil spring and shock absorber,195/60 R16,electric power,only front windows,no,no,110ps@3750rpm,5,no,manual,195/60 r16,350 litres,analog,no,https://cars.tatamotors.com/suv/nexon,https://stimg.cardekho.com/images/carexteriorimages/630x420/Tata/Nexon/7384/1614326304397/front-left-side-47.jpg
nexon,tata,Xm Diesel,920000,1497 cc,Injection,44,diesel,1607 mm,3994 mm,1811 mm,suv,5,no,no,23.97 km/litre,no,no,209 mm,ventilated disc,drum,independent mcpherson,twist beam with coil spring and shock absorber,195/60 R16,electric power,all windows,no,no,110ps@3750rpm,5,no,manual,195/60 r16,350 litres,analog,no,https://cars.tatamotors.com/suv/nexon,https://stimg.cardekho.com/images/carexteriorimages/630x420/Tata/Nexon/7384/1614326304397/front-left-side-47.jpg
nexon,tata,Xz Diesel,1020000,1497 cc,Injection,44,diesel,1607 mm,3994 mm,1811 mm,suv,5,no,no,23.97 km/litre,no,no,209 mm,ventilated disc,drum,independent mcpherson,twist beam with coil spring and shock absorber,195/60 R16,electric power,all windows,no,no,110ps@3750rpm,5,no,manual,195/60 r16,350 litres,analog,no,https://cars.tatamotors.com/suv/nexon,https://stimg.cardekho.com/images/carexteriorimages/630x420/Tata/Nexon/7384/1614326304397/front-left-side-47.jpg
nexon,tata,Xz Plus Diesel,1100000,1497 cc,Injection,44,diesel,1607 mm,3994 mm,1811 mm,suv,5,no,no,23.97 km/litre,no,no,209 mm,ventilated disc,drum,independent mcpherson,twist beam with coil spring and shock absorber,215 / 60 R16,electric power,all windows,no,smart key,110ps@3750rpm,5,no,manual,215 / 60 r16,350 litres,analog,no,https://cars.tatamotors.com/suv/nexon,https://stimg.cardekho.com/images/carexteriorimages/630x420/Tata/Nexon/7384/1614326304397/front-left-side-47.jpg
nexon,tata,Xz Plus Diesel Dual Tone,1120000,1497 cc,Injection,44,diesel,1607 mm,3994 mm,1811 mm,suv,5,no,no,23.97 km/litre,no,no,209 mm,ventilated disc,drum,independent mcpherson,twist beam with coil spring and shock absorber,215 / 60 R16,electric power,all windows,no,smart key,110ps@3750rpm,5,no,manual,215 / 60 r16,350 litres,analog,no,https://cars.tatamotors.com/suv/nexon,https://stimg.cardekho.com/images/carexteriorimages/630x420/Tata/Nexon/7384/1614326304397/front-left-side-47.jpg
nexon,tata,Xz Plus (O) Diesel,1190000,1497 cc,Injection,44,diesel,1607 mm,3994 mm,1811 mm,suv,5,no,no,23.97 km/litre,no,no,209 mm,ventilated disc,drum,independent mcpherson,twist beam with coil spring and shock absorber,215 / 60 R16,electric power,all windows,no,smart key,110ps@3750rpm,5,no,manual,215 / 60 r16,350 litres,analog,no,https://cars.tatamotors.com/suv/nexon,https://stimg.cardekho.com/images/carexteriorimages/630x420/Tata/Nexon/7384/1614326304397/front-left-side-47.jpg
nexon,tata,Xz Plus (O) Diesel Dual Tone,1210000,1497 cc,Injection,44,diesel,1607 mm,3994 mm,1811 mm,suv,5,no,no,23.97 km/litre,no,no,209 mm,ventilated disc,drum,independent mcpherson,twist beam with coil spring and shock absorber,215 / 60 R16,electric power,all windows,no,smart key,110ps@3750rpm,5,no,manual,215 / 60 r16,350 litres,analog,no,https://cars.tatamotors.com/suv/nexon,https://stimg.cardekho.com/images/carexteriorimages/630x420/Tata/Nexon/7384/1614326304397/front-left-side-47.jpg
nexon,tata,Xma Diesel,980000,1497 cc,Injection,44,diesel,1607 mm,3994 mm,1811 mm,suv,5,no,no,23.97 km/litre,no,no,209 mm,ventilated disc,drum,independent mcpherson,twist beam with coil spring and shock absorber,195/60 R16,electric power,all windows,no,smart key,110ps@3750rpm,5,no,automatic,195/60 r16,350 litres,analog,no,https://cars.tatamotors.com/suv/nexon,https://stimg.cardekho.com/images/carexteriorimages/630x420/Tata/Nexon/7384/1614326304397/front-left-side-47.jpg
nexon,tata,Xza Plus Diesel,1160000,1497 cc,Injection,44,diesel,1607 mm,3994 mm,1811 mm,suv,5,no,no,23.97 km/litre,no,no,209 mm,ventilated disc,drum,independent mcpherson,twist beam with coil spring and shock absorber,215 / 60 R16,electric power,all windows,no,smart key,110ps@3750rpm,5,no,automatic,215 / 60 r16,350 litres,analog,no,https://cars.tatamotors.com/suv/nexon,https://stimg.cardekho.com/images/carexteriorimages/630x420/Tata/Nexon/7384/1614326304397/front-left-side-47.jpg
nexon,tata,Xza Plus Diesel Dual Tone,1180000,1497 cc,Injection,44,diesel,1607 mm,3994 mm,1811 mm,suv,5,no,no,23.97 km/litre,no,no,209 mm,ventilated disc,drum,independent mcpherson,twist beam with coil spring and shock absorber,215 / 60 R16,electric power,all windows,no,smart key,110ps@3750rpm,5,no,automatic,215 / 60 r16,350 litres,analog,no,https://cars.tatamotors.com/suv/nexon,https://stimg.cardekho.com/images/carexteriorimages/630x420/Tata/Nexon/7384/1614326304397/front-left-side-47.jpg
nexon,tata,Xza Plus (O) Diesel,1250000,1497 cc,Injection,44,diesel,1607 mm,3994 mm,1811 mm,suv,5,no,no,23.97 km/litre,no,no,209 mm,ventilated disc,drum,independent mcpherson,twist beam with coil spring and shock absorber,215 / 60 R16,electric power,all windows,no,smart key,110ps@3750rpm,5,no,automatic,215 / 60 r16,350 litres,analog,no,https://cars.tatamotors.com/suv/nexon,https://stimg.cardekho.com/images/carexteriorimages/630x420/Tata/Nexon/7384/1614326304397/front-left-side-47.jpg
nexon,tata,Xza Plus (O) Diesel Dual Tone,1270000,1497 cc,Injection,44,diesel,1607 mm,3994 mm,1811 mm,suv,5,no,no,23.97 km/litre,no,no,209 mm,ventilated disc,drum,independent mcpherson,twist beam with coil spring and shock absorber,215 / 60 R16,electric power,all windows,no,smart key,110ps@3750rpm,5,no,automatic,215 / 60 r16,350 litres,analog,no,https://cars.tatamotors.com/suv/nexon,https://stimg.cardekho.com/images/carexteriorimages/630x420/Tata/Nexon/7384/1614326304397/front-left-side-47.jpg
nexon ev,tata,Xm,1399000,no,Injection,no,electric,1607 mm,3994 mm,1811 mm,suv,5,no,no,no,no,no,205 mm,ventilated disc,solid disc,independent macpherson dual path strut with coil spring,torsion beam with hydraulic shock absorbers,R16,electric power,all windows,no,smart key,129ps,5,no,automatic,no,no,digital,manual,https://nexonev.tatamotors.com/,https://images.carandbike.com/car-images/colors/tata/nexon-ev/tata-nexon-ev-moonlit-silver.png?v=1584945035/
nexon ev,tata,Xz Plus,1499000,no,Injection,no,electric,1607 mm,3994 mm,1811 mm,suv,5,no,no,no,no,no,205 mm,ventilated disc,solid disc,independent macpherson dual path strut with coil spring,torsion beam with hydraulic shock absorbers,R16,electric power,all windows,no,smart key,129ps,5,no,automatic,no,no,digital,manual,https://nexonev.tatamotors.com/,https://images.carandbike.com/car-images/colors/tata/nexon-ev/tata-nexon-ev-moonlit-silver.png?v=1584945035/
nexon ev,tata,Xz Plus Lux,1599000,no,Injection,no,electric,1607 mm,3994 mm,1811 mm,suv,5,no,no,no,no,no,205 mm,ventilated disc,solid disc,independent macpherson dual path strut with coil spring,torsion beam with hydraulic shock absorbers,R16,electric power,all windows,no,smart key,129ps,5,no,automatic,no,no,digital,manual,https://nexonev.tatamotors.com/,https://images.carandbike.com/car-images/colors/tata/nexon-ev/tata-nexon-ev-moonlit-silver.png?v=1584945035/
harrier,tata,Revotorq Xe,1345363,1956 cc,Injection,50,diesel,1706 mm,4598 mm,1894 mm,suv,5,no,no,16.7 km/litre,no,6,205 mm,ventilated disc,drum,independent lower wishbone mcpherson strut with coil spring,semi-independent; twist beam with dual path strut,235/70 R16,hydraulic power,all windows,no,no,140ps@3750rpm,5,no,manual,235/70 r16,425 litres,analog,manual,https://cars.tatamotors.com/suv/harrier,https://akm-img-a-in.tosshub.com/indiatoday/images/story/202002/New_Tata_Harrier.png?ujsa94cFVFjxZWtJlTMYnlfUmY1aojRI&size=1200:675/
harrier,tata,Revotorq Xm,1471368,1956 cc,Injection,50,diesel,1706 mm,4598 mm,1894 mm,suv,5,no,no,16.7 km/litre,no,6,205 mm,ventilated disc,drum,independent lower wishbone mcpherson strut with coil spring,semi-independent; twist beam with dual path strut,235/70 R16,hydraulic power,all windows,no,remote,140ps@3750rpm,5,no,manual,235/70 r16,425 litres,analog,manual,https://cars.tatamotors.com/suv/harrier,https://akm-img-a-in.tosshub.com/indiatoday/images/story/202002/New_Tata_Harrier.png?ujsa94cFVFjxZWtJlTMYnlfUmY1aojRI&size=1200:675/
harrier,tata,Revotorq Xt,1591368,1956 cc,Injection,50,diesel,1706 mm,4598 mm,1894 mm,suv,5,no,no,16.7 km/litre,1080 kg,6,205 mm,ventilated disc,drum,independent lower wishbone mcpherson strut with coil spring,semi-independent; twist beam with dual path strut,235/65 R17,electric power,all windows,no,remote,140ps@3750rpm,5,no,manual,235/65 r17,425 litres,analog,manual,https://cars.tatamotors.com/suv/harrier,https://akm-img-a-in.tosshub.com/indiatoday/images/story/202002/New_Tata_Harrier.png?ujsa94cFVFjxZWtJlTMYnlfUmY1aojRI&size=1200:675/
harrier,tata,Revotorq Xz,1721368,1956 cc,Injection,50,diesel,1706 mm,4598 mm,1894 mm,suv,5,no,no,16.7 km/litre,no,6,205 mm,ventilated disc,drum,independent lower wishbone mcpherson strut with coil spring,semi-independent; twist beam with dual path strut,235/65 R17,electric power,all windows,no,remote,140ps@3750rpm,5,no,manual,235/65 r17,425 litres,analog,manual,https://cars.tatamotors.com/suv/harrier,https://akm-img-a-in.tosshub.com/indiatoday/images/story/202002/New_Tata_Harrier.png?ujsa94cFVFjxZWtJlTMYnlfUmY1aojRI&size=1200:675/
harrier,tata,Revotorq Xz Dual Tone,1732231,1956 cc,Injection,50,diesel,1706 mm,4598 mm,1894 mm,suv,5,no,no,16.7 km/litre,no,6,205 mm,ventilated disc,drum,independent lower wishbone mcpherson strut with coil spring,semi-independent; twist beam with dual path strut,235/65 R17,electric power,all windows,no,remote,140ps@3750rpm,5,no,manual,235/65 r17,425 litres,analog,manual,https://cars.tatamotors.com/suv/harrier,https://akm-img-a-in.tosshub.com/indiatoday/images/story/202002/New_Tata_Harrier.png?ujsa94cFVFjxZWtJlTMYnlfUmY1aojRI&size=1200:675/
harrier,tata,Revotorq Dark Edition,1730755,1956 cc,Injection,50,diesel,1706 mm,4598 mm,1894 mm,suv,5,no,no,16.7 km/litre,no,6,205 mm,ventilated disc,drum,independent lower wishbone mcpherson strut with coil spring,semi-independent; twist beam with dual path strut,235/65 R17,electric power,all windows,no,remote,140ps@3750rpm,5,no,manual,235/65 r17,425 litres,analog,manual,https://cars.tatamotors.com/suv/harrier,https://akm-img-a-in.tosshub.com/indiatoday/images/story/202002/New_Tata_Harrier.png?ujsa94cFVFjxZWtJlTMYnlfUmY1aojRI&size=1200:675/
safari,tata,XE MT,1499000,1956 cc,Injection,50,diesel,1786 mm,4661 mm,1894 mm,suv,5,no,no,no,no,6,205 mm,ventilated disc,ventilated disc,no,no,no,no,all windows,no,no,170ps@3750rpm,7,no,manual,no,no,no,manual,https://cars.tatamotors.com/suv/safari/,https://cdni.autocarindia.com/Utils/ImageResizer.ashx?n=https%3A%2F%2Fcdni.autocarindia.com%2FExtraImages%2F20210204105942_2021_Tata_Safari_white_front.jpg&h=795&w=1200&c=0
safari,tata,XM MT,1636400,1956 cc,Injection,50,diesel,1786 mm,4661 mm,1894 mm,suv,5,no,no,no,no,6,205 mm,ventilated disc,ventilated disc,no,no,no,no,all windows,no,no,170ps@3750rpm,7,no,manual,no,no,no,manual,https://cars.tatamotors.com/suv/safari/,https://cdni.autocarindia.com/Utils/ImageResizer.ashx?n=https%3A%2F%2Fcdni.autocarindia.com%2FExtraImages%2F20210204105942_2021_Tata_Safari_white_front.jpg&h=795&w=1200&c=1
safari,tata,XMA,1761400,1956 cc,Injection,50,diesel,1786 mm,4661 mm,1894 mm,suv,5,no,no,no,no,6,205 mm,ventilated disc,ventilated disc,no,no,no,no,all windows,no,no,170ps@3750rpm,7,no,automatic,no,no,no,manual,https://cars.tatamotors.com/suv/safari/,https://cdni.autocarindia.com/Utils/ImageResizer.ashx?n=https%3A%2F%2Fcdni.autocarindia.com%2FExtraImages%2F20210204105942_2021_Tata_Safari_white_front.jpg&h=795&w=1200&c=2
safari,tata,XT MT,1781400,1956 cc,Injection,50,diesel,1786 mm,4661 mm,1894 mm,suv,5,no,no,no,no,6,205 mm,ventilated disc,ventilated disc,no,no,no,no,all windows,no,no,170ps@3750rpm,7,no,manual,no,no,no,manual,https://cars.tatamotors.com/suv/safari/,https://cdni.autocarindia.com/Utils/ImageResizer.ashx?n=https%3A%2F%2Fcdni.autocarindia.com%2FExtraImages%2F20210204105942_2021_Tata_Safari_white_front.jpg&h=795&w=1200&c=3
safari,tata,XT Plus MT,1861400,1956 cc,Injection,50,diesel,1786 mm,4661 mm,1894 mm,suv,5,no,no,no,no,6,205 mm,ventilated disc,ventilated disc,no,no,no,no,all windows,no,no,170ps@3750rpm,7,no,manual,no,no,no,manual,https://cars.tatamotors.com/suv/safari/,https://cdni.autocarindia.com/Utils/ImageResizer.ashx?n=https%3A%2F%2Fcdni.autocarindia.com%2FExtraImages%2F20210204105942_2021_Tata_Safari_white_front.jpg&h=795&w=1200&c=4
safari,tata,XZ MT,1951400,1956 cc,Injection,50,diesel,1786 mm,4661 mm,1894 mm,suv,5,no,no,no,no,6,205 mm,ventilated disc,ventilated disc,no,no,no,no,all windows,no,no,170ps@3750rpm,7,no,manual,no,no,no,electric,https://cars.tatamotors.com/suv/safari/,https://cdni.autocarindia.com/Utils/ImageResizer.ashx?n=https%3A%2F%2Fcdni.autocarindia.com%2FExtraImages%2F20210204105942_2021_Tata_Safari_white_front.jpg&h=795&w=1200&c=5
safari,tata,XZ Plus MT,2035400,1956 cc,Injection,50,diesel,1786 mm,4661 mm,1894 mm,suv,5,no,no,no,no,6,205 mm,ventilated disc,ventilated disc,no,no,no,no,all windows,no,no,170ps@3750rpm,7,no,manual,no,no,no,electric,https://cars.tatamotors.com/suv/safari/,https://cdni.autocarindia.com/Utils/ImageResizer.ashx?n=https%3A%2F%2Fcdni.autocarindia.com%2FExtraImages%2F20210204105942_2021_Tata_Safari_white_front.jpg&h=795&w=1200&c=6
safari,tata,XZ Plus Adventure MT,2056400,1956 cc,Injection,50,diesel,1786 mm,4661 mm,1894 mm,suv,5,no,no,no,no,6,205 mm,ventilated disc,ventilated disc,no,no,no,no,all windows,no,no,170ps@3750rpm,6,no,manual,no,no,no,electric,https://cars.tatamotors.com/suv/safari/,https://cdni.autocarindia.com/Utils/ImageResizer.ashx?n=https%3A%2F%2Fcdni.autocarindia.com%2FExtraImages%2F20210204105942_2021_Tata_Safari_white_front.jpg&h=795&w=1200&c=7
safari,tata,XZA,2076400,1956 cc,Injection,50,diesel,1786 mm,4661 mm,1894 mm,suv,5,no,no,no,no,6,205 mm,ventilated disc,ventilated disc,no,no,no,no,all windows,no,no,170ps@3750rpm,7,no,automatic,no,no,no,electric,https://cars.tatamotors.com/suv/safari/,https://cdni.autocarindia.com/Utils/ImageResizer.ashx?n=https%3A%2F%2Fcdni.autocarindia.com%2FExtraImages%2F20210204105942_2021_Tata_Safari_white_front.jpg&h=795&w=1200&c=8
safari,tata,XZA Plus,2161400,1956 cc,Injection,50,diesel,1786 mm,4661 mm,1894 mm,suv,5,no,no,no,no,6,205 mm,ventilated disc,ventilated disc,no,no,no,no,all windows,no,no,170ps@3750rpm,6,no,automatic,no,no,no,electric,https://cars.tatamotors.com/suv/safari/,https://cdni.autocarindia.com/Utils/ImageResizer.ashx?n=https%3A%2F%2Fcdni.autocarindia.com%2FExtraImages%2F20210204105942_2021_Tata_Safari_white_front.jpg&h=795&w=1200&c=9
safari,tata,XZA Plus Adventure,2181400,1956 cc,Injection,50,diesel,1786 mm,4661 mm,1894 mm,suv,5,no,no,no,no,6,205 mm,ventilated disc,ventilated disc,no,no,no,no,all windows,no,no,170ps@3750rpm,7,no,automatic,no,no,no,electric,https://cars.tatamotors.com/suv/safari/,https://cdni.autocarindia.com/Utils/ImageResizer.ashx?n=https%3A%2F%2Fcdni.autocarindia.com%2FExtraImages%2F20210204105942_2021_Tata_Safari_white_front.jpg&h=795&w=1200&c=10
winger,tata,15S,1205000,2200 cc,Injection,60,diesel,2670 mm,5458 mm,1905 mm,muv,5,no,no,10.67 km/litre,2275 kg,5,180 mm,solid disc,drum,mcpherson strut with coil spring,double parabolic leaf spring hydraulic telescopic,195 R15 LT 8PR Radial,hydraulic power,no,no,no,73.5kw@4000rpm,16,no,manual,195 r15 lt 8pr radial,no,yes,no,https://www.winger-tatamotors.com/,https://www.drivespark.com/img/2020/06/tata-winger-bs6-staff-front-profile-1592380333.jpg
